node,cluster,x,y
6USzxxm0y4UQmrk,0,3.666365385,3.257156372
06Views,1,13.1338253,-8.014228821
6_farm,0,-2.783045292,17.60015869
6_size,4,11.32956314,-17.62130356
6amerBr0,1,13.29397202,-8.284308434
6b8f9df242b54e7,2,1.995358109,-11.33500671
6bottoms,0,2.486657619,3.317978621
6cUNZTJUD6YBLq2,0,1.959683537,1.236489058
6cats4us,0,4.443432331,4.080131531
6ftmommy,0,3.939479351,4.52380085
6ixOg,3,-8.571648598,13.02429962
6nsinvt,1,13.25481415,-7.427612782
6ogeid,0,1.76598525,17.2555294
6runos,4,11.24382496,-17.55750084
6thelementearth,0,8.43313694,17.9442997
007Dufour007,3,-4.470525742,-1.559769034
7Exodus777,2,2.912216663,-6.833999634
7I00l7,0,1.778715968,4.211070061
7LETSFIXIT,0,3.176192999,-2.719595671
7LadyQ,0,-2.135479689,14.40672207
7NewsBrisbane,0,2.374724865,0.732214212
7NewsCairns,0,2.888203144,0.591146588
7NewsPerth,0,2.614345312,2.586535215
7NewsWatertown,0,1.746881723,1.601114988
7PAtNUL1KIn0R5Z,0,4.125735283,2.013006926
7TariqM,0,1.936212659,3.174187899
7Trishaa,0,4.474902153,5.602834702
7__vee,4,11.47881985,-17.69777489
7adamandrews,0,2.593978643,7.308040142
7aha7a,0,3.840547562,1.074346185
7bottlecaps1,0,4.390264511,4.497848034
7f5207ce6faa41d,4,10.99030495,-17.4950428
7fqsFdS39Bbrrsn,0,4.709999561,1.304015994
7kait9,1,13.54113197,-7.796783924
7r0uble,3,-13.12681866,2.186446428
7raizi,4,10.94337177,-17.88156509
7rax3x,0,-2.12530756,14.41146564
7ringscarlos,1,12.36061096,-8.321919441
7thHeavenWorks,0,3.924813509,3.689260721
7viela_off,3,-12.96857548,-4.181099892
7wP7cf3AREX1USB,0,2.937313795,0.425962299
8FECzfyoLwWBLkm,0,5.219181061,2.829545498
8NEWS,0,2.608536482,1.071616054
8NewsNow,0,2.542823792,1.537359595
8Nosar,0,12.61754131,-0.072270244
8Notables,0,4.644995213,6.937608719
08_7d,0,3.99331212,4.013184071
8_steveo,0,3.407622814,1.704928041
8a8y8ees,1,13.4144783,-7.943335056
08c36997056344f,1,12.60577106,-8.087826729
8enjaminsheldon,0,3.564820766,3.752191544
8erpentineskies,0,5.662648678,3.938587904
8f33233ed8bc489,1,13.26573372,-7.222749233
8pointedstar,1,13.17481518,-9.164604187
8worldnews,0,4.336824894,-0.109431431
9ATransport,1,13.72247601,-7.018805981
9Birdog,0,4.304955006,3.627594948
9CZb0iBhtjUZFJu,4,11.04533863,-17.68428612
9DashLine,0,1.581024885,0.896201372
9JA_Imperialist,0,5.66975832,0.242056996
9Joe9,0,2.361475945,2.620894194
9NewsMelb,0,3.091961145,0.231158778
9_breaking_news,0,1.148876667,1.270826697
9_inarow,4,-1.812096238,-18.03991127
9and10News,0,2.50236702,0.712396026
9b3OR2qdITMbDcd,0,1.808639765,-1.078969479
9fortunecookie,0,3.507241011,2.647523165
9heroesStartups,0,1.27071929,0.849835277
9ja_Boss,1,5.287117958,-8.311469078
9newshdpk,0,2.634875536,1.819895983
9thEagle_,1,5.28680706,-8.31067276
9th_sense,4,10.99433517,-17.55438805
9xSuspended,1,14.19748974,-8.421853065
10ABHISHEKJAIN,4,5.76527977,-17.39155388
10Africa,0,3.462694168,0.545261621
10Fornite,0,7.030190468,-0.70208627
10NewsCoronel,0,2.926856041,1.035784483
10NewsFirstMelb,0,2.040679693,2.245728493
10pencebandit,0,5.639472008,0.209426463
10w4800,4,11.24143219,-17.5855732
11_chappi,4,11.32549953,-17.62085724
11patience,0,5.103428364,3.717871904
11pistache,0,3.468963623,-0.10827256
12NewsNow,3,-5.589789391,2.655589819
12TKraM,0,3.345445156,2.67253828
12VSC,0,8.422117233,3.235630035
12callas,0,1.149741292,2.179460526
12lupilla,0,6.241122723,-0.470391184
12retiredteach,2,-1.886660337,-14.70863247
12thManNorth,1,13.45184422,-8.990085602
13WHAM,0,2.138903141,0.761146426
13__will,3,-8.763533592,7.603280544
13beans1,2,-12.18492794,-10.60852337
13gg13,0,2.762187243,0.779810071
13point1miles,0,5.287700653,3.989752531
14daystochange,0,4.036741734,2.098242283
15MinuteNewsBus,0,1.678901315,0.671853244
16PawsWY,1,14.36250687,-7.899534225
16WAPTNews,0,2.424510479,0.210507467
17Adarsh,1,14.14635372,-8.53668499
17Australian,3,-3.875733614,-2.559820175
17Nesaragesara,0,4.71585083,1.089170218
17R45,0,4.123528957,2.502397776
17XRacing1,2,-3.150488377,-6.672191143
17_Doggy_G,0,5.117345333,0.862774014
17frosted,0,12.41188908,17.98387146
17su24,4,11.51004219,-17.50166321
17surprised,1,13.72414875,-8.801118851
19COVID84,3,-11.70624733,6.119136333
19Delta10,0,5.190692425,3.211876869
19_Eighty_Four,0,5.519889832,2.42959857
19_zaz,3,-3.352662086,2.055423498
19jlp57,0,4.867171764,3.101702929
19maddie08,0,2.852824926,3.297433376
20Number10s,1,20.81184769,3.352203369
20PG20,0,8.389292717,17.97896767
20PearlGirl57,1,12.75885677,-7.193375587
20_agoldman,1,23.17386818,5.572397709
21Rev22,0,3.687558413,2.883872271
21_7_b,1,12.97829914,-7.412712574
21cguy,0,12.68911171,11.44631958
21kev0,4,11.1521492,-17.6742382
21nimat,1,13.10858059,-7.604131699
21stRainbow,0,2.747411728,0.577125907
21stcenturycrim,0,20.17475128,6.144775391
22Americanfirst,0,2.631207466,2.029532909
22Ponczos,0,14.44242382,7.114545822
22_sig,3,-15.26986313,-6.413775444
23Lori,0,5.294061184,0.882906377
23MediaAudits,0,2.936082125,1.721554518
23UnderUnknow,3,-12.96211243,-4.163272858
23WIFR,0,1.494361401,1.255782127
23idiocracy,0,3.995334148,1.853846788
24Anon08,0,2.137612104,2.993711948
24Broncos7,0,1.865799069,3.636808157
24INCHROGER,1,13.21282482,-7.456362724
24_rapid,0,2.598959208,0.616164029
24a02a2a1ecb4bc,2,1.964908957,-11.2956934
24horasqroo,0,6.908199787,-0.862206697
24ibelieve,1,13.19411659,-7.771185398
24nano,1,14.19451332,-8.702174187
24ruggles,0,4.773431301,3.340518951
24x7newsguru,0,2.118148565,1.056508422
25_pdr,0,1.961255193,3.608641624
25thAmendmentN1,2,-3.746778011,-12.43653584
26XtOFOxS4u1sZR,0,4.666726112,0.39818728
26aball,0,2.357480526,4.105149746
26pglt,0,1.632942557,4.169995308
27Cowboys27,0,5.472167969,0.335444957
27Tawnyowl,0,0.766792953,1.169415474
27khv,0,3.800770283,3.935626507
27reasonstorock,2,-8.864879608,-14.74410152
28WEATHER,1,14.17663193,-7.5314188
30daymap_tweets,0,1.882444978,3.033029318
30seconds,0,3.600534678,1.166395664
33newsking,0,2.579328775,0.384639949
34FryingpanA22,0,-0.719013989,19.13624763
34TPOUK,0,2.048551559,2.495216846
34eftelya,3,-7.045259953,3.658177376
37kendrawilson,3,-11.08665562,-2.8766644
38_milo,0,6.990996361,15.38235188
42Sz40,0,5.095540524,2.618537188
45HarisonHarold,0,4.064394951,1.1675632
45KR_Jr,1,12.70014286,-8.571111679
45OutVia25,1,13.61104393,-7.851550579
45_chrissie,2,1.923306227,-11.29401493
45isImpeached,1,13.67681217,-8.70182991
45xiatai,3,-10.22056198,-5.608766556
46mingo,3,-7.036534786,3.656667471
47Moist,0,17.18569374,15.76006699
47driverC,0,3.645002604,2.980839014
47thPennVols,0,4.340895653,3.363287687
47whitebuffalo,0,7.763145447,2.68722105
49MichaelCarter,0,4.370465279,2.798191071
49_bluey,0,3.464548111,3.325612783
49nersutefan,1,14.09944344,-8.741979599
50grey50,3,-13.14176655,2.202876329
50karatdiamond,1,13.8835268,-9.224949837
50nsexy2014,4,4.934576035,-14.22371483
50smag,1,12.65043831,-8.66690731
51LouShelly65,0,2.325453997,-1.468066335
52Mldavis,0,3.627215862,3.362563848
52_0_hertz,3,-11.68809319,6.109496593
54Doggie,2,-3.528722048,-9.101210594
55DoxMom,1,13.16559029,-8.178131104
55andwhat,0,4.409118176,4.625902176
55krissi55,0,5.515885353,2.66868186
55momotaro,3,-6.987320423,3.60046196
56blackcat,0,8.510721207,12.40075588
56perumal,1,17.6718235,-1.238455176
56shaa,0,12.23418808,3.856063366
57b1eb923b6647e,0,4.685679913,3.700739384
59Krog,1,13.28718472,-7.812494755
59martyc,0,5.060661793,3.9013834
60andover,1,14.27148056,-8.35969162
61Geordie,2,0.421493769,-4.454078674
61JZ,0,3.475161076,3.409996986
61U1wJCVN9vSb2M,0,8.397776604,5.68751955
62Antone,1,13.2115984,-8.831638336
62Seabee,0,3.740715027,3.643054008
63Bowen,3,-13.16156673,2.223526239
64tetrahedron,0,3.977547407,3.913923979
64thmonster,3,-10.60978031,0.5541327
66camshaft,3,-13.16923523,2.237074375
67Aspirintype,1,12.79180717,-8.729514122
67Dodge,0,3.341513395,3.406820297
67Snowy,1,12.61928463,-8.135516167
67dfm,1,13.59312248,-7.286763668
67donnalynn,1,12.74992466,-7.697122097
67model_actor,0,4.126895905,1.198785782
68Veti,0,1.435650706,4.835729122
68mustang90,0,3.817335129,4.453076839
69Bagle,1,13.29868507,-9.150635719
69News,0,2.777526617,1.989514112
69damon420,1,13.01646042,-7.369935989
69sean1,0,17.93216896,9.258710861
70Formula,0,4.303136826,2.930963516
73SNAngel,4,3.004825354,-22.38732529
74GGM492,2,-12.18027306,-10.61136055
74oldgal,0,3.587683439,3.872860193
75otingocni,0,14.52386761,16.81245804
77cyko,0,4.483379841,3.736428976
77mayburyjohn,1,22.51334572,-6.103515625
79Hunterg,2,2.023589611,-11.34080124
79topper,0,4.92015028,2.403561354
80kz1000e2,0,4.093226433,3.753156662
80rockstar,1,13.92909718,-7.443109512
81Hawks,0,2.329271317,3.026340246
84american,3,-11.68177128,6.10861969
86GOPFascism,3,-5.657178879,12.74829292
86_45_2020_ok,1,12.73053551,-8.055142403
88CarolinaGirl,0,5.440672874,0.805450916
88Jhawk,2,1.986732244,-11.34570885
88SEATTLE61,0,1.892136455,1.241130233
90Grade,3,-11.68502903,6.09019804
90_society,0,4.500848293,0.600707889
90tnUCU8zje7zVI,0,3.425825596,1.205371261
91Walt,1,12.83264256,-8.163738251
091gary,0,4.314319134,4.021627903
92AcuraGSR,0,1.849073172,5.015918732
92ZId3wUSDVueke,0,0.916835308,4.391768456
92_lorentz,0,8.537354469,0.193719849
92salvat,0,-1.437750816,6.059853077
93ip,0,14.45783997,7.130426407
94K_Followers,4,6.684982777,-20.40755463
94_mims,0,12.78614616,4.925468445
95thots,4,0.727875531,-14.13506413
97Samah,4,11.21859837,-17.34757042
99millas89,0,-0.308492303,6.363438129
99toprak_,0,6.706556797,-0.166476816
100glitterstars,0,-2.760261297,9.269768715
100raubhG,0,3.666042805,4.125096321
101Biography,0,3.103447676,0.656901836
101theDR,1,12.78075981,-7.55494833
105artillery,0,3.165434837,3.039039373
108bapa1,0,8.4141922,-1.253725052
119SUA,1,12.61081982,-7.824949741
120WeirdAvenue,3,-7.04951334,3.660439014
121carhire,0,2.765065193,0.091789804
121coach,3,-3.351376772,2.056186914
123jcji,3,-5.637495041,12.79126835
123laughpath,4,2.998301506,-22.38348007
123pass123,2,-7.051438808,-7.606381893
124healthy,2,-4.067493916,-4.777332306
124mjdri,1,18.64612198,0.785566032
127bama,0,3.479965687,-0.791651428
137more,1,12.20738411,-8.016964912
140wisdompearls,4,15.34456158,-20.91938972
143daddyo,0,4.595175743,4.014079094
143granna,0,4.335187435,3.991535425
143tess,1,13.94200134,-9.261851311
148isme,2,-3.570311308,-9.187015533
152aqtnQIX2SeO4,0,14.44271946,7.11482048
187Strassenban2,0,4.031545162,-0.41290167
197winstonsmith,0,6.050350666,2.745663881
211Teacher,0,1.950424194,2.900589466
212elieli212,0,4.036795616,7.819358349
247NNU,0,2.872857332,0.224591285
247firecracker,0,14.44198132,7.113837719
254Motivation,4,11.55695343,-17.75856781
262MEBrown,1,12.44598389,-8.262044907
305Pirate,0,4.737840176,10.26601887
330_schmidt,2,-3.473224163,-9.176411629
357Adeam,1,13.76774406,-7.795233727
360DxNews,0,2.171133995,0.768615723
360Manifest,2,-3.43217063,-9.120690346
360NG3,0,3.115208626,1.282539606
365SportsKE,0,3.859490156,4.029780865
369Bob,0,4.578156948,3.780785322
369LuLu,3,-13.16656876,2.224578381
383and1,0,7.931894302,-0.047649138
400moreyears,0,3.00920248,0.860231102
413_og,1,13.14889526,-8.945013046
420WARHOL,3,-15.27073002,-6.414266109
420meds2,0,-2.782222748,17.59959602
423ZB,1,13.8859539,-8.58223629
432hearts,0,3.279423714,11.47398186
501Awani,0,2.072788954,0.991954505
501China,1,12.33023643,-8.398244858
504_dr,3,-7.127358913,-1.246041417
505SpanishRice,2,-11.82471752,-7.978112698
505_303,0,2.16220665,0.825097799
508gloryFelix,0,3.224141598,1.465111732
514Eddie,0,4.032423019,3.592026949
514darkcholate,0,2.434111357,3.484704494
515mm,0,1.907449245,3.895586014
530Nicu,4,11.09348202,-17.72184944
555destinychild,2,-1.838387847,-14.73982906
561Pamela,0,3.836362123,4.858080387
570NEWS,0,1.550260425,0.888447702
601mech,1,13.00181389,-7.869774818
0608Zdd,0,1.294612527,3.942434788
0612sally,1,14.02659321,-8.865812302
615_JSG,0,3.851951599,3.062851429
617Ephesians,4,7.438248634,-23.24924278
618hoodoo,4,3.001447916,-22.38525581
623a1c007b7e4c2,0,1.289689541,1.512209296
647_416,0,3.801587343,3.6253016
660NEWS,0,2.969902277,0.142870098
680CJOB,0,2.536828518,1.357795835
704Eric,2,-1.85149312,-14.70552731
708Diogenes,1,14.27232838,-8.574421883
710KURV,0,2.454139471,0.20132941
712Loubrown,0,8.395100594,17.95396042
713native,0,4.990898609,2.198358774
716_voter,1,12.83216381,-7.439459324
724Best,0,3.25583744,4.750258923
738PeTey,1,12.96774006,-8.178748131
777America777,0,5.41520071,3.827509642
777Khyros,1,13.05879307,-7.279336929
777Nicky,0,3.667740583,2.920678616
777davinci,0,3.018721819,3.141139269
787Velez,4,10.93210125,-17.7482605
808caryl,0,4.192221165,4.039571762
0813mayi,0,1.761084557,17.25685501
818Windy,0,5.503069878,2.718173027
822_BALOG,0,7.725512981,-2.603097439
888bkind,0,2.044448614,3.871236086
911Amelia,0,3.876391888,3.06960845
911CORLEBRA777,0,3.630984545,6.165531158
911_watchman,2,-12.19665909,-10.5844183
911covfefe,0,2.876246691,0.799304366
915theBeat,0,2.072078705,1.76535058
916_stevo,0,3.770767689,3.312173843
925fairy,0,8.442325592,17.92970848
930Henrique,1,14.21803474,-8.482771873
938boomer,1,13.64065838,-8.885501862
939TheEagle,0,2.06353569,1.679155707
960KZIM,0,2.092542171,0.88744235
977unityfm,0,1.138326526,0.858837187
978_962,3,-15.46853733,-3.059267998
978stargal,0,3.538826942,3.033171177
999William999,0,3.989219189,7.885193348
999rmiah,0,2.566340446,3.902124643
1000histoires,0,2.393680573,3.690536499
1000rrKnight,0,4.125593185,4.421692371
1015_cookie,0,3.433953524,4.316344261
1021News,0,2.401393652,0.807522714
1025JackFM,0,7.339767933,2.063577175
1073KC,0,7.344357014,2.064970493
1075daverocks,0,2.130441904,1.694443345
1111AKR,0,-0.796440601,5.423143387
1155f914a398437,0,2.883748055,20.06183815
1313lyoshikoy,0,2.317013502,3.177099705
1317Peaches,3,-13.15762329,2.217835426
1333Despierta,0,5.55062151,1.32453537
1387Tina,0,4.020569801,4.477105618
1500Killed16Nvm,0,4.77442646,1.338126183
1607Independent,1,18.51703644,2.831194639
