,date,user,is_retweet,is_quote,text,quoted_text,lat,long,hts,mentions,                    tweet_id,likes,retweets,replies,quote_count,original_tweet_id
75758,2020-11-02 15:07:12,ANI,False,False,"On 30th October, 19 passengers on Air India’s Vande Bharat flight to Wuhan tested positive for #COVID19 at Wuhan Airport, China. The airline is aware of the incident. All passengers boarded the flight after thorough checks of their COVID negative certificate: Air India Official",,,,,,1323280505144422402,0,0,0,0,
81908,2020-11-02 16:20:44,ANI,False,True,"All our passengers to Wuhan, China had boarded the flight from Delhi with COVID19 negative reports from certified labs. AI strictly adheres to all the safety protocol laid down by the regulatory bodies and conforms to requirements at destination airports: Air India statement","On 30th October, 19 passengers on Air India’s Vande Bharat flight to Wuhan tested positive for #COVID19 at Wuhan Airport, China. The airline is aware of the incident. All passengers boarded the flight after thorough checks of their COVID negative certificate: Air India Official",,,,,1323299009402789889,0,0,0,0,
86508,2020-11-02 15:07:12,ANI,False,False,"On 30th October, 19 passengers on Air India’s Vande Bharat flight to Wuhan tested positive for #COVID19 at Wuhan Airport, China. The airline is aware of the incident. All passengers boarded the flight after thorough checks of their COVID negative certificate: Air India Official",,,,,,1323280505144422402,0,0,0,0,
92658,2020-11-02 16:20:44,ANI,False,True,"All our passengers to Wuhan, China had boarded the flight from Delhi with COVID19 negative reports from certified labs. AI strictly adheres to all the safety protocol laid down by the regulatory bodies and conforms to requirements at destination airports: Air India statement","On 30th October, 19 passengers on Air India’s Vande Bharat flight to Wuhan tested positive for #COVID19 at Wuhan Airport, China. The airline is aware of the incident. All passengers boarded the flight after thorough checks of their COVID negative certificate: Air India Official",,,,,1323299009402789889,0,0,0,0,
4926,2020-11-02 16:04:27,AParisDeco,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323294913841242112,0,0,0,0,1.3232912756137574e+18
15676,2020-11-02 16:04:27,AParisDeco,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323294913841242112,0,0,0,0,1.3232912756137574e+18
26426,2020-11-02 16:04:27,AParisDeco,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323294913841242112,0,0,0,0,1.3232912756137574e+18
37176,2020-11-02 16:04:27,AParisDeco,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323294913841242112,0,0,0,0,1.3232912756137574e+18
47926,2020-11-02 16:04:27,AParisDeco,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323294913841242112,0,0,0,0,1.3232912756137574e+18
58676,2020-11-02 16:04:27,AParisDeco,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323294913841242112,0,0,0,0,1.3232912756137574e+18
69426,2020-11-02 16:04:27,AParisDeco,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323294913841242112,0,0,0,0,1.3232912756137574e+18
80176,2020-11-02 16:04:27,AParisDeco,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323294913841242112,0,0,0,0,1.3232912756137574e+18
90926,2020-11-02 16:04:27,AParisDeco,True,False,RT @JoeBiden: This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,,,,,,1323294913841242112,0,0,0,0,1.3232912756137574e+18
4121,2020-11-02 15:59:00,AcctbleHealth,False,True,Truth! some simple steps to reduce the risk . #Covid19 #florida #coronavirus #hcldr #populationhealth #weara mask,"5/ Ventilation reduces more. Filtration reduces more. Distancing reduces more. Less time indoors with others reduces more. It is well within our ability to reduce dose by a factor of 10 to 20 with SIMPLE layered dose reduction, &amp; to dramatically lower risk. Let's just do it!",,,Covid19;florida;coronavirus;hcldr;populationhealth;weara,,1323293540248555522,0,0,0,0,
8643,2020-11-02 15:00:03,AcctbleHealth,False,True,Wow…  The United States has 4 percent of the world’s population—and 20 percent of the SARS-CoV-2 infections and 22 percent of the deaths.  #Florida #COVID19 #Coronavirus #PopHealth #hcldr @UCBerkeleySPH @UCBerkeley,"Vaccines for the #coronavirus are in the works, masks and social distancing may be here to stay. @UCBerkeleySPH expert John Swartzberg talks about what's to come this winter. #hcldr #pophealth #COVID19 #Coronavirus https://t.co/XTSd2DTQQN",,,,,1323278703988793345,0,0,0,0,
14871,2020-11-02 15:59:00,AcctbleHealth,False,True,Truth! some simple steps to reduce the risk . #Covid19 #florida #coronavirus #hcldr #populationhealth #weara mask,"5/ Ventilation reduces more. Filtration reduces more. Distancing reduces more. Less time indoors with others reduces more. It is well within our ability to reduce dose by a factor of 10 to 20 with SIMPLE layered dose reduction, &amp; to dramatically lower risk. Let's just do it!",,,Covid19;florida;coronavirus;hcldr;populationhealth;weara,,1323293540248555522,0,0,0,0,
19393,2020-11-02 15:00:03,AcctbleHealth,False,True,Wow…  The United States has 4 percent of the world’s population—and 20 percent of the SARS-CoV-2 infections and 22 percent of the deaths.  #Florida #COVID19 #Coronavirus #PopHealth #hcldr @UCBerkeleySPH @UCBerkeley,"Vaccines for the #coronavirus are in the works, masks and social distancing may be here to stay. @UCBerkeleySPH expert John Swartzberg talks about what's to come this winter. #hcldr #pophealth #COVID19 #Coronavirus https://t.co/XTSd2DTQQN",,,,,1323278703988793345,0,0,0,0,
25621,2020-11-02 15:59:00,AcctbleHealth,False,True,Truth! some simple steps to reduce the risk . #Covid19 #florida #coronavirus #hcldr #populationhealth #weara mask,"5/ Ventilation reduces more. Filtration reduces more. Distancing reduces more. Less time indoors with others reduces more. It is well within our ability to reduce dose by a factor of 10 to 20 with SIMPLE layered dose reduction, &amp; to dramatically lower risk. Let's just do it!",,,Covid19;florida;coronavirus;hcldr;populationhealth;weara,,1323293540248555522,0,0,0,0,
30143,2020-11-02 15:00:03,AcctbleHealth,False,True,Wow…  The United States has 4 percent of the world’s population—and 20 percent of the SARS-CoV-2 infections and 22 percent of the deaths.  #Florida #COVID19 #Coronavirus #PopHealth #hcldr @UCBerkeleySPH @UCBerkeley,"Vaccines for the #coronavirus are in the works, masks and social distancing may be here to stay. @UCBerkeleySPH expert John Swartzberg talks about what's to come this winter. #hcldr #pophealth #COVID19 #Coronavirus https://t.co/XTSd2DTQQN",,,,,1323278703988793345,0,0,0,0,
36371,2020-11-02 15:59:00,AcctbleHealth,False,True,Truth! some simple steps to reduce the risk . #Covid19 #florida #coronavirus #hcldr #populationhealth #weara mask,"5/ Ventilation reduces more. Filtration reduces more. Distancing reduces more. Less time indoors with others reduces more. It is well within our ability to reduce dose by a factor of 10 to 20 with SIMPLE layered dose reduction, &amp; to dramatically lower risk. Let's just do it!",,,Covid19;florida;coronavirus;hcldr;populationhealth;weara,,1323293540248555522,0,0,0,0,
40893,2020-11-02 15:00:03,AcctbleHealth,False,True,Wow…  The United States has 4 percent of the world’s population—and 20 percent of the SARS-CoV-2 infections and 22 percent of the deaths.  #Florida #COVID19 #Coronavirus #PopHealth #hcldr @UCBerkeleySPH @UCBerkeley,"Vaccines for the #coronavirus are in the works, masks and social distancing may be here to stay. @UCBerkeleySPH expert John Swartzberg talks about what's to come this winter. #hcldr #pophealth #COVID19 #Coronavirus https://t.co/XTSd2DTQQN",,,,,1323278703988793345,0,0,0,0,
47121,2020-11-02 15:59:00,AcctbleHealth,False,True,Truth! some simple steps to reduce the risk . #Covid19 #florida #coronavirus #hcldr #populationhealth #weara mask,"5/ Ventilation reduces more. Filtration reduces more. Distancing reduces more. Less time indoors with others reduces more. It is well within our ability to reduce dose by a factor of 10 to 20 with SIMPLE layered dose reduction, &amp; to dramatically lower risk. Let's just do it!",,,Covid19;florida;coronavirus;hcldr;populationhealth;weara,,1323293540248555522,0,0,0,0,
51643,2020-11-02 15:00:03,AcctbleHealth,False,True,Wow…  The United States has 4 percent of the world’s population—and 20 percent of the SARS-CoV-2 infections and 22 percent of the deaths.  #Florida #COVID19 #Coronavirus #PopHealth #hcldr @UCBerkeleySPH @UCBerkeley,"Vaccines for the #coronavirus are in the works, masks and social distancing may be here to stay. @UCBerkeleySPH expert John Swartzberg talks about what's to come this winter. #hcldr #pophealth #COVID19 #Coronavirus https://t.co/XTSd2DTQQN",,,,,1323278703988793345,0,0,0,0,
57871,2020-11-02 15:59:00,AcctbleHealth,False,True,Truth! some simple steps to reduce the risk . #Covid19 #florida #coronavirus #hcldr #populationhealth #weara mask,"5/ Ventilation reduces more. Filtration reduces more. Distancing reduces more. Less time indoors with others reduces more. It is well within our ability to reduce dose by a factor of 10 to 20 with SIMPLE layered dose reduction, &amp; to dramatically lower risk. Let's just do it!",,,Covid19;florida;coronavirus;hcldr;populationhealth;weara,,1323293540248555522,0,0,0,0,
62393,2020-11-02 15:00:03,AcctbleHealth,False,True,Wow…  The United States has 4 percent of the world’s population—and 20 percent of the SARS-CoV-2 infections and 22 percent of the deaths.  #Florida #COVID19 #Coronavirus #PopHealth #hcldr @UCBerkeleySPH @UCBerkeley,"Vaccines for the #coronavirus are in the works, masks and social distancing may be here to stay. @UCBerkeleySPH expert John Swartzberg talks about what's to come this winter. #hcldr #pophealth #COVID19 #Coronavirus https://t.co/XTSd2DTQQN",,,,,1323278703988793345,0,0,0,0,
68621,2020-11-02 15:59:00,AcctbleHealth,False,True,Truth! some simple steps to reduce the risk . #Covid19 #florida #coronavirus #hcldr #populationhealth #weara mask,"5/ Ventilation reduces more. Filtration reduces more. Distancing reduces more. Less time indoors with others reduces more. It is well within our ability to reduce dose by a factor of 10 to 20 with SIMPLE layered dose reduction, &amp; to dramatically lower risk. Let's just do it!",,,Covid19;florida;coronavirus;hcldr;populationhealth;weara,,1323293540248555522,0,0,0,0,
73143,2020-11-02 15:00:03,AcctbleHealth,False,True,Wow…  The United States has 4 percent of the world’s population—and 20 percent of the SARS-CoV-2 infections and 22 percent of the deaths.  #Florida #COVID19 #Coronavirus #PopHealth #hcldr @UCBerkeleySPH @UCBerkeley,"Vaccines for the #coronavirus are in the works, masks and social distancing may be here to stay. @UCBerkeleySPH expert John Swartzberg talks about what's to come this winter. #hcldr #pophealth #COVID19 #Coronavirus https://t.co/XTSd2DTQQN",,,,,1323278703988793345,0,0,0,0,
79371,2020-11-02 15:59:00,AcctbleHealth,False,True,Truth! some simple steps to reduce the risk . #Covid19 #florida #coronavirus #hcldr #populationhealth #weara mask,"5/ Ventilation reduces more. Filtration reduces more. Distancing reduces more. Less time indoors with others reduces more. It is well within our ability to reduce dose by a factor of 10 to 20 with SIMPLE layered dose reduction, &amp; to dramatically lower risk. Let's just do it!",,,Covid19;florida;coronavirus;hcldr;populationhealth;weara,,1323293540248555522,0,0,0,0,
83893,2020-11-02 15:00:03,AcctbleHealth,False,True,Wow…  The United States has 4 percent of the world’s population—and 20 percent of the SARS-CoV-2 infections and 22 percent of the deaths.  #Florida #COVID19 #Coronavirus #PopHealth #hcldr @UCBerkeleySPH @UCBerkeley,"Vaccines for the #coronavirus are in the works, masks and social distancing may be here to stay. @UCBerkeleySPH expert John Swartzberg talks about what's to come this winter. #hcldr #pophealth #COVID19 #Coronavirus https://t.co/XTSd2DTQQN",,,,,1323278703988793345,0,0,0,0,
90121,2020-11-02 15:59:00,AcctbleHealth,False,True,Truth! some simple steps to reduce the risk . #Covid19 #florida #coronavirus #hcldr #populationhealth #weara mask,"5/ Ventilation reduces more. Filtration reduces more. Distancing reduces more. Less time indoors with others reduces more. It is well within our ability to reduce dose by a factor of 10 to 20 with SIMPLE layered dose reduction, &amp; to dramatically lower risk. Let's just do it!",,,Covid19;florida;coronavirus;hcldr;populationhealth;weara,,1323293540248555522,0,0,0,0,
94643,2020-11-02 15:00:03,AcctbleHealth,False,True,Wow…  The United States has 4 percent of the world’s population—and 20 percent of the SARS-CoV-2 infections and 22 percent of the deaths.  #Florida #COVID19 #Coronavirus #PopHealth #hcldr @UCBerkeleySPH @UCBerkeley,"Vaccines for the #coronavirus are in the works, masks and social distancing may be here to stay. @UCBerkeleySPH expert John Swartzberg talks about what's to come this winter. #hcldr #pophealth #COVID19 #Coronavirus https://t.co/XTSd2DTQQN",,,,,1323278703988793345,0,0,0,0,
